"SUID","interaction","MI","name","pvalue","selected","shared interaction","shared name"
"8944","interacts with","0.3562387428274151","TNFRSF1B (interacts with) SPON1","1.432542973134332E-9","false","interacts with","TNFRSF1B (interacts with) SPON1"
"8945","interacts with","0.27937080259023606","TNFRSF1B (interacts with) CXCL9","0.0","false","interacts with","TNFRSF1B (interacts with) CXCL9"
"8946","interacts with","0.530169620267085","TNFRSF1B (interacts with) TNFRSF10B","0.0","false","interacts with","TNFRSF1B (interacts with) TNFRSF10B"
"8947","interacts with","0.376615689337454","TNFRSF1B (interacts with) TNFRSF11B","6.052689173845494E-4","false","interacts with","TNFRSF1B (interacts with) TNFRSF11B"
"8948","interacts with","0.23036247359960663","TNFRSF1B (interacts with) IL18R1","0.0","false","interacts with","TNFRSF1B (interacts with) IL18R1"
"8949","interacts with","0.5641190734142554","TNFRSF1B (interacts with) PGF","0.0","false","interacts with","TNFRSF1B (interacts with) PGF"
"8950","interacts with","0.2584082541612384","TNFRSF1B (interacts with) KLK6","0.004285196681163228","false","interacts with","TNFRSF1B (interacts with) KLK6"
"8951","interacts with","0.3218833748435869","TNFRSF1B (interacts with) RETN","0.0","false","interacts with","TNFRSF1B (interacts with) RETN"
"8952","interacts with","0.20596323220826715","ESM1 (interacts with) PECAM1","1.1835311908292567E-6","false","interacts with","ESM1 (interacts with) PECAM1"
"8953","interacts with","0.25216524380725536","ESM1 (interacts with) PGF","0.0","false","interacts with","ESM1 (interacts with) PGF"
"8954","interacts with","0.20996240825936324","ESM1 (interacts with) IL27","0.004285196681163228","false","interacts with","ESM1 (interacts with) IL27"
"8955","interacts with","0.17158875326864007","ESM1 (interacts with) NGF","0.004285196681163228","false","interacts with","ESM1 (interacts with) NGF"
"8956","interacts with","0.22464426487422176","ESM1 (interacts with) SPON1","1.432542973134332E-11","false","interacts with","ESM1 (interacts with) SPON1"
"8957","interacts with","0.19242146157552353","ESM1 (interacts with) CD40","1.432542973134332E-9","false","interacts with","ESM1 (interacts with) CD40"
"8958","interacts with","0.18653533604315484","ESM1 (interacts with) PAPPA","0.0","false","interacts with","ESM1 (interacts with) PAPPA"
"8959","interacts with","0.2334202465826747","ESM1 (interacts with) TNFRSF11B","0.004285196681163228","false","interacts with","ESM1 (interacts with) TNFRSF11B"
"8960","interacts with","0.1539140579697529","ESM1 (interacts with) GH1","0.0","false","interacts with","ESM1 (interacts with) GH1"
"8961","interacts with","0.2225271128443311","ESM1 (interacts with) TNFRSF1B","8.024779115700653E-5","false","interacts with","ESM1 (interacts with) TNFRSF1B"
"8962","interacts with","0.3575428945262973","PGF (interacts with) SPON1","0.0","false","interacts with","PGF (interacts with) SPON1"
"8963","interacts with","0.2855318929028547","PGF (interacts with) CCL2","0.0","false","interacts with","PGF (interacts with) CCL2"
"8964","interacts with","0.5499205050725815","PGF (interacts with) TNFRSF1A","0.0","false","interacts with","PGF (interacts with) TNFRSF1A"
"8965","interacts with","0.5641014898711084","PGF (interacts with) TNFRSF1B","0.0","false","interacts with","PGF (interacts with) TNFRSF1B"
"8966","interacts with","0.1977946401290259","PGF (interacts with) PAPPA","0.0","false","interacts with","PGF (interacts with) PAPPA"
"8967","interacts with","0.24599891491205256","PGF (interacts with) KLK6","0.0","false","interacts with","PGF (interacts with) KLK6"
"8968","interacts with","0.444086174514773","PGF (interacts with) GDF15","1.0023796854330413E-5","false","interacts with","PGF (interacts with) GDF15"
"8969","interacts with","0.34103575650043016","PGF (interacts with) RETN","1.3609158244776154E-10","false","interacts with","PGF (interacts with) RETN"
"8970","interacts with","0.42423381302110985","PGF (interacts with) VEGFA","0.0283586604778856","false","interacts with","PGF (interacts with) VEGFA"
"8971","interacts with","0.3494068187448587","PGF (interacts with) MMP7","8.024779115700653E-5","false","interacts with","PGF (interacts with) MMP7"
"8972","interacts with","0.2716418313386403","PGF (interacts with) CXCL16","0.0","false","interacts with","PGF (interacts with) CXCL16"
"8973","interacts with","0.3086797117515209","PGF (interacts with) KLK11","1.432542973134332E-9","false","interacts with","PGF (interacts with) KLK11"
"8974","interacts with","0.24282537196679893","PGF (interacts with) TEK","0.0","false","interacts with","PGF (interacts with) TEK"
"8975","interacts with","0.37943411351884687","PGF (interacts with) FASN","0.0","false","interacts with","PGF (interacts with) FASN"
"8976","interacts with","0.2524414866925667","PGF (interacts with) ESM1","0.0","false","interacts with","PGF (interacts with) ESM1"
"8977","interacts with","0.229632401916934","PGF (interacts with) AGRP","0.0","false","interacts with","PGF (interacts with) AGRP"
"8978","interacts with","0.2454990566338471","PGF (interacts with) MB","0.0","false","interacts with","PGF (interacts with) MB"
"8979","interacts with","0.3591836370558053","PGF (interacts with) TNFRSF11B","0.004285196681163228","false","interacts with","PGF (interacts with) TNFRSF11B"
"8980","interacts with","0.3789843936877292","PGF (interacts with) HGF","0.0","false","interacts with","PGF (interacts with) HGF"
"8981","interacts with","0.18244650429713816","TEK (interacts with) SELE","0.0","false","interacts with","TEK (interacts with) SELE"
"8982","interacts with","0.23349989219115713","TEK (interacts with) SPON1","1.432542973134332E-9","false","interacts with","TEK (interacts with) SPON1"
"8983","interacts with","0.21693060248376872","TEK (interacts with) CTSD","0.0","false","interacts with","TEK (interacts with) CTSD"
"8984","interacts with","0.2631055929337675","TEK (interacts with) VEGFA","1.0023796854330413E-5","false","interacts with","TEK (interacts with) VEGFA"
"8985","interacts with","0.21358769691884755","TEK (interacts with) THBD","1.1835311908292567E-6","false","interacts with","TEK (interacts with) THBD"
"8986","interacts with","0.11692196913150117","TEK (interacts with) GAL","0.0","false","interacts with","TEK (interacts with) GAL"
"8987","interacts with","0.18616961436288348","TEK (interacts with) CMA1","0.0","false","interacts with","TEK (interacts with) CMA1"
"8988","interacts with","0.242500716538914","TEK (interacts with) PGF","0.0","false","interacts with","TEK (interacts with) PGF"
"8989","interacts with","0.1481356402664227","IL2 (interacts with) IL20RA","0.0","false","interacts with","IL2 (interacts with) IL20RA"
"8990","interacts with","0.12079400754625604","IL2 (interacts with) TSLP","1.3248157415546302E-7","false","interacts with","IL2 (interacts with) TSLP"
"8991","interacts with","0.13864289400448795","IL2 (interacts with) PDGFB","0.0","false","interacts with","IL2 (interacts with) PDGFB"
"8992","interacts with","0.1122146097238642","IL2 (interacts with) IL22RA1","0.0","false","interacts with","IL2 (interacts with) IL22RA1"
"8993","interacts with","0.12652544035655455","IL2 (interacts with) IL2RB","1.0023796854330413E-5","false","interacts with","IL2 (interacts with) IL2RB"
"8994","interacts with","0.14373573189058575","IL2 (interacts with) IL13","0.0","false","interacts with","IL2 (interacts with) IL13"
"8995","interacts with","0.11576578435398803","IL2 (interacts with) IL1A","0.0","false","interacts with","IL2 (interacts with) IL1A"
"8996","interacts with","0.12422990318768035","IL2 (interacts with) IL24","1.3248157415546302E-7","false","interacts with","IL2 (interacts with) IL24"
"8997","interacts with","0.14649271739509725","IL2 (interacts with) IL20","0.0","false","interacts with","IL2 (interacts with) IL20"
"8998","interacts with","0.13780651094707805","IL2 (interacts with) IL10RA","6.052689173845494E-4","false","interacts with","IL2 (interacts with) IL10RA"
"8999","interacts with","0.14412929885580764","IL2 (interacts with) TNF","0.0","false","interacts with","IL2 (interacts with) TNF"
"9000","interacts with","0.07944743254716216","IL2 (interacts with) IL4","8.024779115700653E-5","false","interacts with","IL2 (interacts with) IL4"
"9001","interacts with","0.07879825806394775","IL2 (interacts with) PTX3","1.0023796854330413E-5","false","interacts with","IL2 (interacts with) PTX3"
"9002","interacts with","0.10458287006195459","IL2RB (interacts with) NRTN","0.0283586604778856","false","interacts with","IL2RB (interacts with) NRTN"
"9003","interacts with","0.12364383465245359","IL2RB (interacts with) IL20RA","1.1835311908292567E-6","false","interacts with","IL2RB (interacts with) IL20RA"
"9004","interacts with","0.09943925090215215","IL2RB (interacts with) ARTN","0.0","false","interacts with","IL2RB (interacts with) ARTN"
"9005","interacts with","0.13107532985225936","IL2RB (interacts with) IL10RA","0.0","false","interacts with","IL2RB (interacts with) IL10RA"
"9006","interacts with","0.11205037702309759","IL2RB (interacts with) TSLP","1.4096222855641827E-8","false","interacts with","IL2RB (interacts with) TSLP"
"9007","interacts with","0.12232855450349825","IL2RB (interacts with) LIF","8.024779115700653E-5","false","interacts with","IL2RB (interacts with) LIF"
"9008","interacts with","0.13833358801120724","IL2RB (interacts with) IL20","1.3248157415546302E-7","false","interacts with","IL2RB (interacts with) IL20"
"9009","interacts with","0.1231148515260421","IL2RB (interacts with) IL24","0.0","false","interacts with","IL2RB (interacts with) IL24"
"9010","interacts with","0.1245721760163022","IL2RB (interacts with) IL13","0.004285196681163228","false","interacts with","IL2RB (interacts with) IL13"
"9011","interacts with","0.12760137359651602","IL2RB (interacts with) IL2","0.0283586604778856","false","interacts with","IL2RB (interacts with) IL2"
"9012","interacts with","0.28722364104412307","IL7 (interacts with) CXCL11","0.004285196681163228","false","interacts with","IL7 (interacts with) CXCL11"
"9013","interacts with","0.4388103704708072","IL7 (interacts with) TGFB1","0.0","false","interacts with","IL7 (interacts with) TGFB1"
"9014","interacts with","0.1985018721137447","IL7 (interacts with) CDCP1","0.004285196681163228","false","interacts with","IL7 (interacts with) CDCP1"
"9015","interacts with","0.26394692690270055","IL7 (interacts with) TGFA","1.1835311908292567E-6","false","interacts with","IL7 (interacts with) TGFA"
"9016","interacts with","0.40537311138325727","IL7 (interacts with) CXCL5","8.024779115700653E-5","false","interacts with","IL7 (interacts with) CXCL5"
"9017","interacts with","0.41377624950277814","IL7 (interacts with) PF4","0.0","false","interacts with","IL7 (interacts with) PF4"
"9018","interacts with","0.24059903656091872","IL7 (interacts with) GDNF","8.024779115700653E-5","false","interacts with","IL7 (interacts with) GDNF"
"9019","interacts with","0.2363959356092544","IL7 (interacts with) FGF5","1.4096222855641827E-8","false","interacts with","IL7 (interacts with) FGF5"
"9020","interacts with","0.24240803603566477","IL7 (interacts with) CCL13","8.024779115700653E-5","false","interacts with","IL7 (interacts with) CCL13"
"9021","interacts with","0.25188818020306114","IL7 (interacts with) CCL4L1","1.1835311908292567E-6","false","interacts with","IL7 (interacts with) CCL4L1"
"9022","interacts with","0.2594495997957434","IL7 (interacts with) CCL8","0.0","false","interacts with","IL7 (interacts with) CCL8"
"9023","interacts with","0.29468832295564257","CCL4L1 (interacts with) TGFA","0.0","false","interacts with","CCL4L1 (interacts with) TGFA"
"9024","interacts with","0.28158200857251847","CCL4L1 (interacts with) CXCL11","0.0","false","interacts with","CCL4L1 (interacts with) CXCL11"
"9025","interacts with","0.29897604624851687","CCL4L1 (interacts with) CXCL10","0.0","false","interacts with","CCL4L1 (interacts with) CXCL10"
"9026","interacts with","0.23433707788521932","CCL4L1 (interacts with) CD244","0.0283586604778856","false","interacts with","CCL4L1 (interacts with) CD244"
"9027","interacts with","0.26538029092819254","CCL4L1 (interacts with) PLAUR","6.052689173845494E-4","false","interacts with","CCL4L1 (interacts with) PLAUR"
"9028","interacts with","0.7625145490901681","CCL4L1 (interacts with) CCL4","0.0","false","interacts with","CCL4L1 (interacts with) CCL4"
"9029","interacts with","0.2526271759314114","CCL4L1 (interacts with) CCL8","1.0023796854330413E-5","false","interacts with","CCL4L1 (interacts with) CCL8"
"9030","interacts with","0.29618848328862896","CCL4L1 (interacts with) IL10","0.0","false","interacts with","CCL4L1 (interacts with) IL10"
"9031","interacts with","0.25684523805308296","CCL4L1 (interacts with) IL7","8.024779115700653E-5","false","interacts with","CCL4L1 (interacts with) IL7"
"9032","interacts with","0.14358673273372385","miR-148a (interacts with) CSTB","0.0010908615793070453","true","interacts with","miR-148a (interacts with) CSTB"
"9033","interacts with","0.8242412263663492","miR-148a (interacts with) miR-21","0.0","true","interacts with","miR-148a (interacts with) miR-21"
"9034","interacts with","0.12551978277831766","miR-148a (interacts with) SERPINA6","0.0010908615793070453","true","interacts with","miR-148a (interacts with) SERPINA6"
"9035","interacts with","0.36289708054018327","miR-155 (interacts with) miR-92a","0.0","false","interacts with","miR-155 (interacts with) miR-92a"
"9036","interacts with","0.1432583879941352","miR-155 (interacts with) CFI","1.05800448402249E-7","false","interacts with","miR-155 (interacts with) CFI"
"9037","interacts with","0.356817040118242","miR-155 (interacts with) miR-197","1.984951536471158E-8","false","interacts with","miR-155 (interacts with) miR-197"
"9038","interacts with","0.4006359965187454","miR-155 (interacts with) miR-150","0.0","false","interacts with","miR-155 (interacts with) miR-150"
"9039","interacts with","0.12450013121470876","miR-155 (interacts with) HRG","6.308020772394229E-10","false","interacts with","miR-155 (interacts with) HRG"
"9040","interacts with","0.09874670113226838","miR-155 (interacts with) SERPINF1","5.893734749573554E-5","false","interacts with","miR-155 (interacts with) SERPINF1"
"9041","interacts with","0.11129415178107516","miR-155 (interacts with) ORM2","0.004390005377858941","false","interacts with","miR-155 (interacts with) ORM2"
"9042","interacts with","0.12281813954131897","miR-155 (interacts with) GC","2.591031217513695E-4","false","interacts with","miR-155 (interacts with) GC"
"9043","interacts with","0.3509441121949903","miR-155 (interacts with) U6","5.893734749573554E-5","false","interacts with","miR-155 (interacts with) U6"
"9044","interacts with","0.13656504628753777","miR-155 (interacts with) ITIH2","0.0010908615793070453","false","interacts with","miR-155 (interacts with) ITIH2"
"9045","interacts with","0.12359395826544362","miR-155 (interacts with) ERVMER34-1","5.441278561058027E-7","false","interacts with","miR-155 (interacts with) ERVMER34-1"
"9046","interacts with","0.09446956563689776","miR-155 (interacts with) RNASE3","0.0010908615793070453","false","interacts with","miR-155 (interacts with) RNASE3"
"9047","interacts with","0.14201625989358868","miR-155 (interacts with) TTR","1.7785772854495008E-11","false","interacts with","miR-155 (interacts with) TTR"
"9048","interacts with","0.21657087187979723","miR-195 (interacts with) HBD","0.0","false","interacts with","miR-195 (interacts with) HBD"
"9049","interacts with","0.740574850736988","miR-195 (interacts with) miR-21","6.308020772394229E-10","false","interacts with","miR-195 (interacts with) miR-21"
"9050","interacts with","0.1088036015114417","miR-195 (interacts with) SLC4A1","5.893734749573554E-5","false","interacts with","miR-195 (interacts with) SLC4A1"
"9051","interacts with","0.11373855983855169","miR-195 (interacts with) ADA","0.016852815143388877","false","interacts with","miR-195 (interacts with) ADA"
"9052","interacts with","0.1298403195208792","miR-195 (interacts with) C7","0.016852815143388877","false","interacts with","miR-195 (interacts with) C7"
"9053","interacts with","0.1319200244892234","miR-195 (interacts with) SERPINA6","1.7785772854495008E-11","false","interacts with","miR-195 (interacts with) SERPINA6"
"9054","interacts with","0.7374816791790039","miR-195 (interacts with) miR-92a","0.0","false","interacts with","miR-195 (interacts with) miR-92a"
"9055","interacts with","0.7371015151704523","miR-195 (interacts with) miR-126","5.928590951498336E-13","false","interacts with","miR-195 (interacts with) miR-126"
"9056","interacts with","0.33320671800284324","miR-195 (interacts with) HBA1","0.0","false","interacts with","miR-195 (interacts with) HBA1"
"9057","interacts with","0.4872002114251788","miR-195 (interacts with) EIF4EBP1","0.0","false","interacts with","miR-195 (interacts with) EIF4EBP1"
"9058","interacts with","1.4569431500418168","miR-223 (interacts with) miR-24","0.0","false","interacts with","miR-223 (interacts with) miR-24"
"9059","interacts with","0.36051275135443944","miR-223 (interacts with) TNFSF14","0.016852815143388877","false","interacts with","miR-223 (interacts with) TNFSF14"
"9060","interacts with","1.4653403123982427","miR-223 (interacts with) miR-191","0.0","false","interacts with","miR-223 (interacts with) miR-191"
"9061","interacts with","1.1048803280546051","miR-223 (interacts with) miR-197","0.004390005377858941","false","interacts with","miR-223 (interacts with) miR-197"
"9062","interacts with","1.2790939609455223","miR-223 (interacts with) miR-126","0.0010908615793070453","false","interacts with","miR-223 (interacts with) miR-126"
"9063","interacts with","0.5330416417074022","miR-223 (interacts with) CXCL1","1.05800448402249E-7","false","interacts with","miR-223 (interacts with) CXCL1"
"9064","interacts with","1.318284085490017","miR-223 (interacts with) miR-28-3p","0.0","false","interacts with","miR-223 (interacts with) miR-28-3p"
"9065","interacts with","0.6767059170312084","miR-223 (interacts with) PF4","3.5974689893691902E-9","false","interacts with","miR-223 (interacts with) PF4"
"9066","interacts with","0.14193988741878874","miR-126 (interacts with) FCN3","0.004390005377858941","false","interacts with","miR-126 (interacts with) FCN3"
"9067","interacts with","1.2953053547293514","miR-126 (interacts with) miR-24","0.0","false","interacts with","miR-126 (interacts with) miR-24"
"9068","interacts with","1.0633060559669119","miR-126 (interacts with) miR-21","0.0","false","interacts with","miR-126 (interacts with) miR-21"
"9069","interacts with","0.12394294456452369","miR-126 (interacts with) C6","0.004390005377858941","false","interacts with","miR-126 (interacts with) C6"
"9070","interacts with","0.1139004429226699","miR-126 (interacts with) FN1","0.0010908615793070453","false","interacts with","miR-126 (interacts with) FN1"
"9071","interacts with","0.7420989535435629","miR-126 (interacts with) miR-195","1.7785772854495008E-11","false","interacts with","miR-126 (interacts with) miR-195"
"9072","interacts with","1.0645114896177408","miR-126 (interacts with) miR-126*","0.0","false","interacts with","miR-126 (interacts with) miR-126*"
"9073","interacts with","1.28515560486052","miR-126 (interacts with) miR-223","2.591031217513695E-4","false","interacts with","miR-126 (interacts with) miR-223"
"9074","interacts with","1.2368357349870442","miR-28-3p (interacts with) miR-146a","0.016852815143388877","false","interacts with","miR-28-3p (interacts with) miR-146a"
"9075","interacts with","0.07975080110687449","miR-28-3p (interacts with) SPON1","1.984951536471158E-8","false","interacts with","miR-28-3p (interacts with) SPON1"
"9076","interacts with","1.1469878680867645","miR-28-3p (interacts with) miR-320","0.0","false","interacts with","miR-28-3p (interacts with) miR-320"
"9077","interacts with","1.1055672803202947","miR-28-3p (interacts with) miR-197","1.984951536471158E-8","false","interacts with","miR-28-3p (interacts with) miR-197"
"9078","interacts with","0.11007456976596253","miR-28-3p (interacts with) ADM","1.2861083844573074E-5","false","interacts with","miR-28-3p (interacts with) ADM"
"9079","interacts with","1.3188462978458044","miR-28-3p (interacts with) miR-223","0.0","false","interacts with","miR-28-3p (interacts with) miR-223"
"9080","interacts with","0.7724102079201884","miR-28-3p (interacts with) miR-223*","1.984951536471158E-8","false","interacts with","miR-28-3p (interacts with) miR-223*"
"9081","interacts with","0.7652621393220955","miR-223* (interacts with) miR-197","0.0","false","interacts with","miR-223* (interacts with) miR-197"
"9082","interacts with","0.33588840049102553","miR-223* (interacts with) miR-150","5.893734749573554E-5","false","interacts with","miR-223* (interacts with) miR-150"
"9083","interacts with","0.14398752314497476","miR-223* (interacts with) AFM","1.984951536471158E-8","false","interacts with","miR-223* (interacts with) AFM"
"9084","interacts with","0.7759111202830167","miR-223* (interacts with) miR-28-3p","1.05800448402249E-7","false","interacts with","miR-223* (interacts with) miR-28-3p"
"9085","interacts with","0.16558386799797975","miR-223* (interacts with) A1BG","0.004390005377858941","false","interacts with","miR-223* (interacts with) A1BG"
"9086","interacts with","0.6132099468204472","miR-191 (interacts with) AXIN1","2.696694294535007E-6","false","interacts with","miR-191 (interacts with) AXIN1"
"9087","interacts with","1.1005688200690342","miR-191 (interacts with) miR-197","5.893734749573554E-5","false","interacts with","miR-191 (interacts with) miR-197"
"9088","interacts with","0.12327471681221426","miR-191 (interacts with) ORM1","1.05800448402249E-7","false","interacts with","miR-191 (interacts with) ORM1"
"9089","interacts with","1.4666515493318084","miR-191 (interacts with) miR-223","0.0","false","interacts with","miR-191 (interacts with) miR-223"
"9090","interacts with","0.12262020675472181","miR-191 (interacts with) C3","0.004390005377858941","false","interacts with","miR-191 (interacts with) C3"
"9091","interacts with","0.6750059083133291","miR-335 (interacts with) PF4","0.016852815143388877","false","interacts with","miR-335 (interacts with) PF4"
"9092","interacts with","0.5714076430851579","miR-335 (interacts with) ITGB1BP2","2.964295475749168E-12","false","interacts with","miR-335 (interacts with) ITGB1BP2"
"9093","interacts with","1.1587724731952147","miR-335 (interacts with) miR-146a","0.0","false","interacts with","miR-335 (interacts with) miR-146a"
"9094","interacts with","0.37494794709023","miR-335 (interacts with) HBEGF","5.928590951498336E-13","false","interacts with","miR-335 (interacts with) HBEGF"
"9095","interacts with","0.34750896302452283","miR-335 (interacts with) PECAM1","0.016852815143388877","false","interacts with","miR-335 (interacts with) PECAM1"
"9096","interacts with","0.7104458821171549","miR-335 (interacts with) CD40LG","0.0","false","interacts with","miR-335 (interacts with) CD40LG"
"9097","interacts with","0.20654455937769","miR-335 (interacts with) STOM","0.004390005377858941","false","interacts with","miR-335 (interacts with) STOM"
"9098","interacts with","0.3829386739260426","miR-335 (interacts with) CD40","0.016852815143388877","false","interacts with","miR-335 (interacts with) CD40"
"9099","interacts with","0.0963236188370673","miR-27b (interacts with) FGG","0.016852815143388877","false","interacts with","miR-27b (interacts with) FGG"
"9100","interacts with","0.10112815260649992","miR-27b (interacts with) IL16","1.05800448402249E-7","false","interacts with","miR-27b (interacts with) IL16"
"9101","interacts with","0.990206014083747","miR-27b (interacts with) miR-21","0.0","false","interacts with","miR-27b (interacts with) miR-21"
"9102","interacts with","0.10931682062700213","miR-27b (interacts with) CLEC3B","1.0730749622211988E-10","false","interacts with","miR-27b (interacts with) CLEC3B"
"9103","interacts with","1.1079946144429016","miR-197 (interacts with) miR-191","0.0010908615793070453","false","interacts with","miR-197 (interacts with) miR-191"
"9104","interacts with","1.0988922868514772","miR-197 (interacts with) miR-28-3p","3.5974689893691902E-9","false","interacts with","miR-197 (interacts with) miR-28-3p"
"9105","interacts with","1.104666098438895","miR-197 (interacts with) miR-223","0.0010908615793070453","false","interacts with","miR-197 (interacts with) miR-223"
"9106","interacts with","0.769319636619469","miR-197 (interacts with) miR-223*","0.0","false","interacts with","miR-197 (interacts with) miR-223*"
"9107","interacts with","0.1294547633806539","miR-197 (interacts with) APOD","0.016852815143388877","false","interacts with","miR-197 (interacts with) APOD"
"9108","interacts with","0.1055018068602759","miR-197 (interacts with) GAL","1.0730749622211988E-10","false","interacts with","miR-197 (interacts with) GAL"
"9109","interacts with","0.35900020907221375","miR-197 (interacts with) miR-155","6.308020772394229E-10","false","interacts with","miR-197 (interacts with) miR-155"
"9110","interacts with","1.1307860116432844","miR-197 (interacts with) miR-24","2.964295475749168E-12","false","interacts with","miR-197 (interacts with) miR-24"
"9111","interacts with","0.09141148798094095","miR-197 (interacts with) PLAUR","0.016852815143388877","false","interacts with","miR-197 (interacts with) PLAUR"
"9112","interacts with","1.3266061347893918","miR-24 (interacts with) miR-146a","0.0","false","interacts with","miR-24 (interacts with) miR-146a"
"9113","interacts with","1.1311832589039135","miR-24 (interacts with) miR-197","5.928590951498336E-13","false","interacts with","miR-24 (interacts with) miR-197"
"9114","interacts with","1.2953790698841026","miR-24 (interacts with) miR-126","0.0","false","interacts with","miR-24 (interacts with) miR-126"
"9115","interacts with","1.457367595050815","miR-24 (interacts with) miR-223","0.0","false","interacts with","miR-24 (interacts with) miR-223"
"9116","interacts with","0.8567232872291493","miR-24 (interacts with) SIRT2","0.016852815143388877","false","interacts with","miR-24 (interacts with) SIRT2"
"9117","interacts with","0.09982807735049201","miR-150 (interacts with) PLG","0.0","false","interacts with","miR-150 (interacts with) PLG"
"9118","interacts with","0.1120460619457489","miR-150 (interacts with) GDF15","1.2861083844573074E-5","false","interacts with","miR-150 (interacts with) GDF15"
"9119","interacts with","0.3403616025600901","miR-150 (interacts with) miR-223*","2.591031217513695E-4","false","interacts with","miR-150 (interacts with) miR-223*"
"9120","interacts with","0.09310035146986459","miR-150 (interacts with) RNASE3","0.0010908615793070453","false","interacts with","miR-150 (interacts with) RNASE3"
"9121","interacts with","0.10241610595868156","miR-150 (interacts with) APOE","2.696694294535007E-6","false","interacts with","miR-150 (interacts with) APOE"
"9122","interacts with","0.13135549770729296","miR-150 (interacts with) VTN","0.016852815143388877","false","interacts with","miR-150 (interacts with) VTN"
"9123","interacts with","0.10161264014685094","miR-150 (interacts with) KLKB1","0.0010908615793070453","false","interacts with","miR-150 (interacts with) KLKB1"
"9124","interacts with","0.1325962676737329","miR-150 (interacts with) IGHG4","0.0010908615793070453","false","interacts with","miR-150 (interacts with) IGHG4"
"9125","interacts with","0.1315261648486401","miR-150 (interacts with) IGHG1","0.016852815143388877","false","interacts with","miR-150 (interacts with) IGHG1"
"9126","interacts with","0.408463880499999","miR-150 (interacts with) U6","0.0","false","interacts with","miR-150 (interacts with) U6"
"9127","interacts with","0.13095606601848359","miR-150 (interacts with) FGA","0.0010908615793070453","false","interacts with","miR-150 (interacts with) FGA"
"9128","interacts with","0.34865467018993745","miR-150 (interacts with) miR-92a","5.441278561058027E-7","false","interacts with","miR-150 (interacts with) miR-92a"
"9129","interacts with","0.10723393384654996","miR-150 (interacts with) CD5","1.984951536471158E-8","false","interacts with","miR-150 (interacts with) CD5"
"9130","interacts with","0.09021494165805223","miR-150 (interacts with) CD6","6.308020772394229E-10","false","interacts with","miR-150 (interacts with) CD6"
"9131","interacts with","0.3997089696635165","miR-150 (interacts with) miR-155","0.0","false","interacts with","miR-150 (interacts with) miR-155"
"9132","interacts with","0.10839402883929686","miR-150 (interacts with) CLU","2.964295475749168E-12","false","interacts with","miR-150 (interacts with) CLU"
"9133","interacts with","0.10523228772044248","miR-150 (interacts with) IL16","3.5974689893691902E-9","false","interacts with","miR-150 (interacts with) IL16"
"9134","interacts with","0.1000034675611579","miR-150 (interacts with) NT-pro-BNP","1.2861083844573074E-5","false","interacts with","miR-150 (interacts with) NT-pro-BNP"
"9135","interacts with","0.08728710062372619","miR-150 (interacts with) MMP3","0.016852815143388877","false","interacts with","miR-150 (interacts with) MMP3"
"9136","interacts with","0.09681416345386673","miR-150 (interacts with) NPPB","1.2861083844573074E-5","false","interacts with","miR-150 (interacts with) NPPB"
"9137","interacts with","0.12140069946517124","miR-150 (interacts with) APOC1","5.893734749573554E-5","false","interacts with","miR-150 (interacts with) APOC1"
"9138","interacts with","0.11751840492904876","miR-150 (interacts with) SERPINF2","2.591031217513695E-4","false","interacts with","miR-150 (interacts with) SERPINF2"
"9139","interacts with","0.11769304405133875","miR-150 (interacts with) SERPIND1","0.0","false","interacts with","miR-150 (interacts with) SERPIND1"
"9140","interacts with","0.14186559391194908","miR-150 (interacts with) Total-IGHG","2.591031217513695E-4","false","interacts with","miR-150 (interacts with) Total-IGHG"
"9141","interacts with","0.9902312211098172","miR-21 (interacts with) miR-27b","0.0","false","interacts with","miR-21 (interacts with) miR-27b"
"9142","interacts with","0.24083897654700204","miR-21 (interacts with) MMP1","0.016852815143388877","false","interacts with","miR-21 (interacts with) MMP1"
"9143","interacts with","0.7317742021919271","miR-21 (interacts with) miR-195","0.0","false","interacts with","miR-21 (interacts with) miR-195"
"9144","interacts with","0.1673902831258579","miR-21 (interacts with) VEGFA","0.0","false","interacts with","miR-21 (interacts with) VEGFA"
"9145","interacts with","0.5184691858703769","miR-21 (interacts with) CASP8","5.893734749573554E-5","false","interacts with","miR-21 (interacts with) CASP8"
"9146","interacts with","0.10269099571721083","miR-21 (interacts with) AHSG","3.5974689893691902E-9","false","interacts with","miR-21 (interacts with) AHSG"
"9147","interacts with","0.07632519920395096","miR-21 (interacts with) REN","0.016852815143388877","false","interacts with","miR-21 (interacts with) REN"
"9148","interacts with","0.14254889641701118","miR-21 (interacts with) HBE1","0.004390005377858941","false","interacts with","miR-21 (interacts with) HBE1"
"9149","interacts with","1.053489368701337","miR-21 (interacts with) miR-146a","0.016852815143388877","false","interacts with","miR-21 (interacts with) miR-146a"
"9150","interacts with","0.8229322148336242","miR-21 (interacts with) miR-148a","0.0","true","interacts with","miR-21 (interacts with) miR-148a"
"9151","interacts with","0.15101408655209977","miR-21 (interacts with) TTR","5.441278561058027E-7","false","interacts with","miR-21 (interacts with) TTR"
"9152","interacts with","1.0673383514705466","miR-21 (interacts with) miR-126","0.0","false","interacts with","miR-21 (interacts with) miR-126"
"9153","interacts with","0.13276617204730393","miR-21 (interacts with) OLR1","0.016852815143388877","false","interacts with","miR-21 (interacts with) OLR1"
